,Role,task,ratio
2005,Volunteer,Feature,0.2857142857142857
2006,Volunteer,Corrective,0.0
2007,Volunteer,Nonfunctional,0.0
2008,Volunteer,Perfective,0.5
2009,Volunteer,Feature,0.1875
2010,Volunteer,Corrective,0.28125
2011,Volunteer,Nonfunctional,0.03125
2012,Volunteer,Perfective,0.5
2013,Volunteer,Feature,0.3888888888888889
2014,Volunteer,Corrective,0.1111111111111111
2015,Volunteer,Nonfunctional,0.0
2016,Volunteer,Perfective,0.8333333333333334
2017,Volunteer,Feature,0.0
2018,Volunteer,Corrective,0.16666666666666666
2019,Volunteer,Nonfunctional,0.0
2020,Volunteer,Perfective,0.3333333333333333
2021,Volunteer,Feature,0.2916666666666667
2022,Volunteer,Corrective,0.375
2023,Volunteer,Nonfunctional,0.0
2024,Volunteer,Perfective,0.14285714285714285
2025,Volunteer,Feature,0.35714285714285715
2026,Volunteer,Corrective,0.2857142857142857
2027,Volunteer,Nonfunctional,0.21428571428571427
2028,Volunteer,Perfective,0.1
2029,Volunteer,Feature,0.2
2030,Volunteer,Corrective,0.6
2031,Volunteer,Nonfunctional,0.1
2032,Volunteer,Perfective,0.6875
2033,Volunteer,Feature,0.1875
2034,Volunteer,Corrective,0.125
2035,Volunteer,Nonfunctional,0.0
2036,Volunteer,Perfective,0.525
2037,Volunteer,Feature,0.225
2038,Volunteer,Corrective,0.225
2039,Volunteer,Nonfunctional,0.025
2040,Volunteer,Perfective,0.3333333333333333
2041,Volunteer,Feature,0.6666666666666666
2042,Volunteer,Corrective,0.0
2043,Volunteer,Nonfunctional,0.0
2044,Volunteer,Perfective,0.8181818181818182
2045,Volunteer,Feature,0.13636363636363635
2046,Volunteer,Corrective,0.045454545454545456
2047,Volunteer,Nonfunctional,0.0
2048,Volunteer,Perfective,0.8571428571428571
2049,Volunteer,Feature,0.0
2050,Volunteer,Corrective,0.14285714285714285
2051,Volunteer,Nonfunctional,0.0
2052,Volunteer,Perfective,0.5
2053,Volunteer,Feature,0.16666666666666666
2054,Volunteer,Corrective,0.3333333333333333
2055,Volunteer,Nonfunctional,0.0
2056,Volunteer,Perfective,0.42857142857142855
2057,Volunteer,Feature,0.42857142857142855
2058,Volunteer,Corrective,0.14285714285714285
2059,Volunteer,Nonfunctional,0.0
2060,Volunteer,Perfective,0.375
2061,Volunteer,Feature,0.0
2062,Volunteer,Corrective,0.625
2063,Volunteer,Nonfunctional,0.0
2064,Volunteer,Perfective,0.3
2065,Volunteer,Feature,0.3
2066,Volunteer,Corrective,0.4
2067,Volunteer,Nonfunctional,0.0
2068,Volunteer,Perfective,1.0
2069,Volunteer,Feature,0.0
2070,Volunteer,Corrective,0.0
2071,Volunteer,Nonfunctional,0.0
2072,Volunteer,Perfective,0.3125
2073,Volunteer,Feature,0.1875
2074,Volunteer,Corrective,0.5
2075,Volunteer,Nonfunctional,0.0
2076,Volunteer,Perfective,0.6666666666666666
2077,Volunteer,Feature,0.2
2078,Volunteer,Corrective,0.13333333333333333
2079,Volunteer,Nonfunctional,0.0
2080,Volunteer,Perfective,0.8666666666666667
2081,Volunteer,Feature,0.06666666666666667
2082,Volunteer,Corrective,0.06666666666666667
2083,Volunteer,Nonfunctional,0.0
2084,Volunteer,Perfective,0.6190476190476191
2085,Volunteer,Feature,0.38095238095238093
2086,Volunteer,Corrective,0.0
2087,Volunteer,Nonfunctional,0.0
2088,Volunteer,Perfective,0.14285714285714285
2089,Volunteer,Feature,0.42857142857142855
2090,Volunteer,Corrective,0.42857142857142855
2091,Volunteer,Nonfunctional,0.0
2092,Volunteer,Perfective,0.5333333333333333
2093,Volunteer,Feature,0.3
2094,Volunteer,Corrective,0.16666666666666666
2095,Volunteer,Nonfunctional,0.0
2096,Volunteer,Perfective,0.6666666666666666
2097,Volunteer,Feature,0.25
2098,Volunteer,Corrective,0.08333333333333333
2099,Volunteer,Nonfunctional,0.0
2100,Volunteer,Perfective,0.6
2101,Volunteer,Feature,0.13333333333333333
2102,Volunteer,Corrective,0.2
2103,Volunteer,Nonfunctional,0.06666666666666667
2104,Volunteer,Perfective,0.6363636363636364
2105,Volunteer,Feature,0.18181818181818182
2106,Volunteer,Corrective,0.09090909090909091
2107,Volunteer,Nonfunctional,0.09090909090909091
2108,Paid developer,Perfective,0.5
2109,Paid developer,Feature,0.5
2110,Paid developer,Corrective,0.0
2111,Paid developer,Nonfunctional,0.0
2112,Volunteer,Perfective,0.4166666666666667
2113,Volunteer,Feature,0.3333333333333333
2114,Volunteer,Corrective,0.25
2115,Volunteer,Nonfunctional,0.0
2116,Volunteer,Perfective,0.7142857142857143
2117,Volunteer,Feature,0.2857142857142857
2118,Volunteer,Corrective,0.0
2119,Volunteer,Nonfunctional,0.0
2120,Volunteer,Perfective,0.2727272727272727
2121,Volunteer,Feature,0.3181818181818182
2122,Volunteer,Corrective,0.36363636363636365
2123,Volunteer,Nonfunctional,0.045454545454545456
2124,Volunteer,Perfective,0.6
2125,Volunteer,Feature,0.1
2126,Volunteer,Corrective,0.2
2127,Volunteer,Nonfunctional,0.1
2128,Volunteer,Perfective,0.6666666666666666
2129,Volunteer,Feature,0.1111111111111111
2130,Volunteer,Corrective,0.2222222222222222
2131,Volunteer,Nonfunctional,0.0
2132,Volunteer,Perfective,1.0
2133,Volunteer,Feature,0.0
2134,Volunteer,Corrective,0.0
2135,Volunteer,Nonfunctional,0.0
2136,Volunteer,Perfective,0.5
2137,Volunteer,Feature,0.3333333333333333
2138,Volunteer,Corrective,0.16666666666666666
2139,Volunteer,Nonfunctional,0.0
2140,Volunteer,Perfective,0.35714285714285715
2141,Volunteer,Feature,0.42857142857142855
2142,Volunteer,Corrective,0.21428571428571427
2143,Volunteer,Nonfunctional,0.0
2144,Volunteer,Perfective,0.5483870967741935
2145,Volunteer,Feature,0.2903225806451613
2146,Volunteer,Corrective,0.16129032258064516
2147,Volunteer,Nonfunctional,0.0
2148,Paid developer,Perfective,0.5555555555555556
2149,Paid developer,Feature,0.2222222222222222
2150,Paid developer,Corrective,0.14814814814814814
2151,Paid developer,Nonfunctional,0.07407407407407407
2152,Volunteer,Perfective,0.5384615384615384
2153,Volunteer,Feature,0.1794871794871795
2154,Volunteer,Corrective,0.23076923076923078
2155,Volunteer,Nonfunctional,0.05128205128205128
2156,Volunteer,Perfective,0.4782608695652174
2157,Volunteer,Feature,0.30434782608695654
2158,Volunteer,Corrective,0.17391304347826086
2159,Volunteer,Nonfunctional,0.043478260869565216
2160,Volunteer,Perfective,0.6666666666666666
2161,Volunteer,Feature,0.16666666666666666
2162,Volunteer,Corrective,0.16666666666666666
2163,Volunteer,Nonfunctional,0.0
2164,Volunteer,Perfective,0.8333333333333334
2165,Volunteer,Feature,0.16666666666666666
2166,Volunteer,Corrective,0.0
2167,Volunteer,Nonfunctional,0.0
2168,Volunteer,Perfective,0.6842105263157895
2169,Volunteer,Feature,0.15789473684210525
2170,Volunteer,Corrective,0.15789473684210525
2171,Volunteer,Nonfunctional,0.0
2172,Volunteer,Perfective,0.5384615384615384
2173,Volunteer,Feature,0.0
2174,Volunteer,Corrective,0.46153846153846156
2175,Volunteer,Nonfunctional,0.0
2176,Volunteer,Perfective,0.8571428571428571
2177,Volunteer,Feature,0.0
2178,Volunteer,Corrective,0.14285714285714285
2179,Volunteer,Nonfunctional,0.0
2180,Volunteer,Perfective,0.5714285714285714
2181,Volunteer,Feature,0.42857142857142855
2182,Volunteer,Corrective,0.0
2183,Volunteer,Nonfunctional,0.0
2184,Volunteer,Perfective,0.6153846153846154
2185,Volunteer,Feature,0.38461538461538464
2186,Volunteer,Corrective,0.0
2187,Volunteer,Nonfunctional,0.0
2188,Volunteer,Perfective,0.625
2189,Volunteer,Feature,0.25
2190,Volunteer,Corrective,0.08333333333333333
2191,Volunteer,Nonfunctional,0.041666666666666664
2192,Volunteer,Perfective,0.6
2193,Volunteer,Feature,0.32
2194,Volunteer,Corrective,0.08
2195,Volunteer,Nonfunctional,0.0
2196,Volunteer,Perfective,0.25
2197,Volunteer,Feature,0.375
2198,Volunteer,Corrective,0.375
2199,Volunteer,Nonfunctional,0.0
2200,Volunteer,Perfective,0.5
2201,Volunteer,Feature,0.2692307692307692
2202,Volunteer,Corrective,0.23076923076923078
2203,Volunteer,Nonfunctional,0.0
2204,Volunteer,Perfective,0.5555555555555556
2205,Volunteer,Feature,0.0
2206,Volunteer,Corrective,0.4444444444444444
2207,Volunteer,Nonfunctional,0.0
2208,Volunteer,Perfective,0.47368421052631576
2209,Volunteer,Feature,0.3684210526315789
2210,Volunteer,Corrective,0.15789473684210525
2211,Volunteer,Nonfunctional,0.0
2212,Volunteer,Perfective,0.7777777777777778
2213,Volunteer,Feature,0.1111111111111111
2214,Volunteer,Corrective,0.1111111111111111
2215,Volunteer,Nonfunctional,0.0
2216,Paid developer,Perfective,0.14285714285714285
2217,Paid developer,Feature,0.5238095238095238
2218,Paid developer,Corrective,0.3333333333333333
2219,Paid developer,Nonfunctional,0.0
2220,Volunteer,Perfective,0.42105263157894735
2221,Volunteer,Feature,0.3157894736842105
2222,Volunteer,Corrective,0.21052631578947367
2223,Volunteer,Nonfunctional,0.05263157894736842
2224,Volunteer,Perfective,0.5454545454545454
2225,Volunteer,Feature,0.23636363636363636
2226,Volunteer,Corrective,0.2
2227,Volunteer,Nonfunctional,0.01818181818181818
2228,Volunteer,Perfective,0.5918367346938775
2229,Volunteer,Feature,0.30612244897959184
2230,Volunteer,Corrective,0.08163265306122448
2231,Volunteer,Nonfunctional,0.02040816326530612
2232,Volunteer,Perfective,0.6875
2233,Volunteer,Feature,0.1875
2234,Volunteer,Corrective,0.125
2235,Volunteer,Nonfunctional,0.0
2236,Volunteer,Perfective,0.375
2237,Volunteer,Feature,0.25
2238,Volunteer,Corrective,0.375
2239,Volunteer,Nonfunctional,0.0
2240,Volunteer,Perfective,0.5625
2241,Volunteer,Feature,0.3125
2242,Volunteer,Corrective,0.125
2243,Volunteer,Nonfunctional,0.0
2244,Volunteer,Perfective,0.4166666666666667
2245,Volunteer,Feature,0.25
2246,Volunteer,Corrective,0.16666666666666666
2247,Volunteer,Nonfunctional,0.16666666666666666
2248,Volunteer,Perfective,0.5714285714285714
2249,Volunteer,Feature,0.14285714285714285
2250,Volunteer,Corrective,0.2857142857142857
2251,Volunteer,Nonfunctional,0.0
2252,Volunteer,Perfective,0.8333333333333334
2253,Volunteer,Feature,0.0
2254,Volunteer,Corrective,0.16666666666666666
2255,Volunteer,Nonfunctional,0.0
2256,Volunteer,Perfective,0.4166666666666667
2257,Volunteer,Feature,0.3333333333333333
2258,Volunteer,Corrective,0.16666666666666666
2259,Volunteer,Nonfunctional,0.08333333333333333
2260,Volunteer,Perfective,0.35714285714285715
2261,Volunteer,Feature,0.2857142857142857
2262,Volunteer,Corrective,0.2857142857142857
2263,Volunteer,Nonfunctional,0.07142857142857142
2264,Volunteer,Perfective,0.25
2265,Volunteer,Feature,0.20833333333333334
2266,Volunteer,Corrective,0.5
2267,Volunteer,Nonfunctional,0.041666666666666664
2268,Volunteer,Perfective,0.6666666666666666
2269,Volunteer,Feature,0.3333333333333333
2270,Volunteer,Corrective,0.0
2271,Volunteer,Nonfunctional,0.0
2272,Volunteer,Perfective,0.8888888888888888
2273,Volunteer,Feature,0.1111111111111111
2274,Volunteer,Corrective,0.0
2275,Volunteer,Nonfunctional,0.0
2276,Volunteer,Perfective,0.7857142857142857
2277,Volunteer,Feature,0.07142857142857142
2278,Volunteer,Corrective,0.14285714285714285
2279,Volunteer,Nonfunctional,0.0
2280,Volunteer,Perfective,0.5333333333333333
2281,Volunteer,Feature,0.26666666666666666
2282,Volunteer,Corrective,0.2
2283,Volunteer,Nonfunctional,0.0
2284,Volunteer,Perfective,0.4074074074074074
2285,Volunteer,Feature,0.4074074074074074
2286,Volunteer,Corrective,0.18518518518518517
2287,Volunteer,Nonfunctional,0.0
2288,Volunteer,Perfective,0.6666666666666666
2289,Volunteer,Feature,0.0
2290,Volunteer,Corrective,0.3333333333333333
2291,Volunteer,Nonfunctional,0.0
2292,Volunteer,Perfective,0.42857142857142855
2293,Volunteer,Feature,0.42857142857142855
2294,Volunteer,Corrective,0.14285714285714285
2295,Volunteer,Nonfunctional,0.0
2296,Volunteer,Perfective,0.7142857142857143
2297,Volunteer,Feature,0.14285714285714285
2298,Volunteer,Corrective,0.14285714285714285
2299,Volunteer,Nonfunctional,0.0
2300,Volunteer,Perfective,0.2857142857142857
2301,Volunteer,Feature,0.5714285714285714
2302,Volunteer,Corrective,0.14285714285714285
2303,Volunteer,Nonfunctional,0.0
2304,Volunteer,Perfective,0.7777777777777778
2305,Volunteer,Feature,0.2222222222222222
2306,Volunteer,Corrective,0.0
2307,Volunteer,Nonfunctional,0.0
2308,Volunteer,Perfective,0.45454545454545453
2309,Volunteer,Feature,0.18181818181818182
2310,Volunteer,Corrective,0.36363636363636365
2311,Volunteer,Nonfunctional,0.0
2312,Volunteer,Perfective,0.8
2313,Volunteer,Feature,0.13333333333333333
2314,Volunteer,Corrective,0.06666666666666667
2315,Volunteer,Nonfunctional,0.0
2316,Volunteer,Perfective,0.6153846153846154
2317,Volunteer,Feature,0.23076923076923078
2318,Volunteer,Corrective,0.15384615384615385
2319,Volunteer,Nonfunctional,0.0
2320,Volunteer,Perfective,0.8333333333333334
2321,Volunteer,Feature,0.0
2322,Volunteer,Corrective,0.16666666666666666
2323,Volunteer,Nonfunctional,0.0
2324,Volunteer,Perfective,0.8888888888888888
2325,Volunteer,Feature,0.1111111111111111
2326,Volunteer,Corrective,0.0
2327,Volunteer,Nonfunctional,0.0
2328,Volunteer,Perfective,0.36
2329,Volunteer,Feature,0.24
2330,Volunteer,Corrective,0.4
2331,Volunteer,Nonfunctional,0.0
2332,Volunteer,Perfective,0.6785714285714286
2333,Volunteer,Feature,0.07142857142857142
2334,Volunteer,Corrective,0.17857142857142858
2335,Volunteer,Nonfunctional,0.07142857142857142
2336,Volunteer,Perfective,0.8
2337,Volunteer,Feature,0.0
2338,Volunteer,Corrective,0.2
2339,Volunteer,Nonfunctional,0.0
2340,Volunteer,Perfective,1.0
2341,Volunteer,Feature,0.0
2342,Volunteer,Corrective,0.0
2343,Volunteer,Nonfunctional,0.0
2344,Volunteer,Perfective,0.6666666666666666
2345,Volunteer,Feature,0.3333333333333333
2346,Volunteer,Corrective,0.0
2347,Volunteer,Nonfunctional,0.0
2348,Volunteer,Perfective,0.7894736842105263
2349,Volunteer,Feature,0.05263157894736842
2350,Volunteer,Corrective,0.15789473684210525
2351,Volunteer,Nonfunctional,0.0
2352,Volunteer,Perfective,0.7857142857142857
2353,Volunteer,Feature,0.14285714285714285
2354,Volunteer,Corrective,0.0
2355,Volunteer,Nonfunctional,0.07142857142857142
2356,Volunteer,Perfective,0.9047619047619048
2357,Volunteer,Feature,0.047619047619047616
2358,Volunteer,Corrective,0.047619047619047616
2359,Volunteer,Nonfunctional,0.0
2360,Volunteer,Perfective,0.5555555555555556
2361,Volunteer,Feature,0.1111111111111111
2362,Volunteer,Corrective,0.2222222222222222
2363,Volunteer,Nonfunctional,0.1111111111111111
2364,Volunteer,Perfective,0.625
2365,Volunteer,Feature,0.375
2366,Volunteer,Corrective,0.0
2367,Volunteer,Nonfunctional,0.0
2368,Volunteer,Perfective,0.6296296296296297
2369,Volunteer,Feature,0.25925925925925924
2370,Volunteer,Corrective,0.1111111111111111
2371,Volunteer,Nonfunctional,0.0
2372,Volunteer,Perfective,0.5
2373,Volunteer,Feature,0.16666666666666666
2374,Volunteer,Corrective,0.3333333333333333
2375,Volunteer,Nonfunctional,0.0
2376,Volunteer,Perfective,0.2727272727272727
2377,Volunteer,Feature,0.09090909090909091
2378,Volunteer,Corrective,0.45454545454545453
2379,Volunteer,Nonfunctional,0.18181818181818182
2380,Volunteer,Perfective,0.16666666666666666
2381,Volunteer,Feature,0.0
2382,Volunteer,Corrective,0.3333333333333333
2383,Volunteer,Nonfunctional,0.5
2384,Volunteer,Perfective,0.6842105263157895
2385,Volunteer,Feature,0.21052631578947367
2386,Volunteer,Corrective,0.10526315789473684
2387,Volunteer,Nonfunctional,0.0
2388,Paid developer,Perfective,0.29411764705882354
2389,Paid developer,Feature,0.47058823529411764
2390,Paid developer,Corrective,0.23529411764705882
2391,Paid developer,Nonfunctional,0.0
2392,Volunteer,Perfective,0.2857142857142857
2393,Volunteer,Feature,0.0
2394,Volunteer,Corrective,0.5714285714285714
2395,Volunteer,Nonfunctional,0.14285714285714285
2396,Volunteer,Perfective,0.9285714285714286
2397,Volunteer,Feature,0.0
2398,Volunteer,Corrective,0.0
2399,Volunteer,Nonfunctional,0.07142857142857142
2400,Volunteer,Perfective,0.42857142857142855
2401,Volunteer,Feature,0.42857142857142855
2402,Volunteer,Corrective,0.14285714285714285
2403,Volunteer,Nonfunctional,0.0
2404,Volunteer,Perfective,0.7
2405,Volunteer,Feature,0.2
2406,Volunteer,Corrective,0.0
2407,Volunteer,Nonfunctional,0.1
2408,Volunteer,Perfective,0.2222222222222222
2409,Volunteer,Feature,0.1111111111111111
2410,Volunteer,Corrective,0.6666666666666666
2411,Volunteer,Nonfunctional,0.0
2412,Volunteer,Perfective,0.9090909090909091
2413,Volunteer,Feature,0.0
2414,Volunteer,Corrective,0.09090909090909091
2415,Volunteer,Nonfunctional,0.0
2416,Volunteer,Perfective,0.5
2417,Volunteer,Feature,0.25
2418,Volunteer,Corrective,0.25
2419,Volunteer,Nonfunctional,0.0
2420,Volunteer,Perfective,0.21428571428571427
2421,Volunteer,Feature,0.21428571428571427
2422,Volunteer,Corrective,0.5714285714285714
2423,Volunteer,Nonfunctional,0.0
2424,Volunteer,Perfective,0.5
2425,Volunteer,Feature,0.4
2426,Volunteer,Corrective,0.1
2427,Volunteer,Nonfunctional,0.0
2428,Volunteer,Perfective,0.45
2429,Volunteer,Feature,0.225
2430,Volunteer,Corrective,0.325
2431,Volunteer,Nonfunctional,0.0
2432,Volunteer,Perfective,0.75
2433,Volunteer,Feature,0.08333333333333333
2434,Volunteer,Corrective,0.16666666666666666
2435,Volunteer,Nonfunctional,0.0
2436,Volunteer,Perfective,0.8181818181818182
2437,Volunteer,Feature,0.09090909090909091
2438,Volunteer,Corrective,0.09090909090909091
2439,Volunteer,Nonfunctional,0.0
2440,Volunteer,Perfective,0.5714285714285714
2441,Volunteer,Feature,0.14285714285714285
2442,Volunteer,Corrective,0.2857142857142857
2443,Volunteer,Nonfunctional,0.0
2444,Volunteer,Perfective,0.8333333333333334
2445,Volunteer,Feature,0.16666666666666666
2446,Volunteer,Corrective,0.0
2447,Volunteer,Nonfunctional,0.0
2448,Volunteer,Perfective,0.6363636363636364
2449,Volunteer,Feature,0.18181818181818182
2450,Volunteer,Corrective,0.18181818181818182
2451,Volunteer,Nonfunctional,0.0
2452,Volunteer,Perfective,0.4358974358974359
2453,Volunteer,Feature,0.07692307692307693
2454,Volunteer,Corrective,0.48717948717948717
2455,Volunteer,Nonfunctional,0.0
2456,Volunteer,Perfective,0.8571428571428571
2457,Volunteer,Feature,0.0
2458,Volunteer,Corrective,0.14285714285714285
2459,Volunteer,Nonfunctional,0.0
2460,Volunteer,Perfective,0.26666666666666666
2461,Volunteer,Feature,0.26666666666666666
2462,Volunteer,Corrective,0.4
2463,Volunteer,Nonfunctional,0.06666666666666667
2464,Volunteer,Perfective,0.45454545454545453
2465,Volunteer,Feature,0.2727272727272727
2466,Volunteer,Corrective,0.2727272727272727
2467,Volunteer,Nonfunctional,0.0
2468,Volunteer,Perfective,0.46153846153846156
2469,Volunteer,Feature,0.19230769230769232
2470,Volunteer,Corrective,0.3076923076923077
2471,Volunteer,Nonfunctional,0.038461538461538464
2472,Volunteer,Perfective,0.7
2473,Volunteer,Feature,0.3
2474,Volunteer,Corrective,0.0
2475,Volunteer,Nonfunctional,0.0
2476,Volunteer,Perfective,0.8571428571428571
2477,Volunteer,Feature,0.0
2478,Volunteer,Corrective,0.14285714285714285
2479,Volunteer,Nonfunctional,0.0
2480,Volunteer,Perfective,0.42857142857142855
2481,Volunteer,Feature,0.2857142857142857
2482,Volunteer,Corrective,0.2857142857142857
2483,Volunteer,Nonfunctional,0.0
2484,Volunteer,Perfective,0.46153846153846156
2485,Volunteer,Feature,0.07692307692307693
2486,Volunteer,Corrective,0.46153846153846156
2487,Volunteer,Nonfunctional,0.0
2488,Volunteer,Perfective,0.5454545454545454
2489,Volunteer,Feature,0.18181818181818182
2490,Volunteer,Corrective,0.2727272727272727
2491,Volunteer,Nonfunctional,0.0
2492,Volunteer,Perfective,0.75
2493,Volunteer,Feature,0.0
2494,Volunteer,Corrective,0.25
2495,Volunteer,Nonfunctional,0.0
2496,Paid developer,Perfective,0.5
2497,Paid developer,Feature,0.25
2498,Paid developer,Corrective,0.125
2499,Paid developer,Nonfunctional,0.125
2500,Volunteer,Perfective,0.6363636363636364
2501,Volunteer,Feature,0.09090909090909091
2502,Volunteer,Corrective,0.2727272727272727
2503,Volunteer,Nonfunctional,0.0
2504,Volunteer,Perfective,0.5833333333333334
2505,Volunteer,Feature,0.25
2506,Volunteer,Corrective,0.16666666666666666
2507,Volunteer,Nonfunctional,0.0
2508,Volunteer,Perfective,0.16666666666666666
2509,Volunteer,Feature,0.16666666666666666
2510,Volunteer,Corrective,0.6666666666666666
2511,Volunteer,Nonfunctional,0.0
2512,Volunteer,Perfective,0.3333333333333333
2513,Volunteer,Feature,0.3333333333333333
2514,Volunteer,Corrective,0.3333333333333333
2515,Volunteer,Nonfunctional,0.0
2516,Volunteer,Perfective,0.2857142857142857
2517,Volunteer,Feature,0.5714285714285714
2518,Volunteer,Corrective,0.14285714285714285
2519,Volunteer,Nonfunctional,0.0
2520,Volunteer,Perfective,0.5833333333333334
2521,Volunteer,Feature,0.25
2522,Volunteer,Corrective,0.16666666666666666
2523,Volunteer,Nonfunctional,0.0
2524,Volunteer,Perfective,0.8
2525,Volunteer,Feature,0.1
2526,Volunteer,Corrective,0.1
2527,Volunteer,Nonfunctional,0.0
2528,Volunteer,Perfective,0.4
2529,Volunteer,Feature,0.3
2530,Volunteer,Corrective,0.3
2531,Volunteer,Nonfunctional,0.0
2532,Volunteer,Perfective,0.5
2533,Volunteer,Feature,0.125
2534,Volunteer,Corrective,0.25
2535,Volunteer,Nonfunctional,0.125
2536,Volunteer,Perfective,0.0
2537,Volunteer,Feature,0.6666666666666666
2538,Volunteer,Corrective,0.16666666666666666
2539,Volunteer,Nonfunctional,0.16666666666666666
2540,Volunteer,Perfective,0.3333333333333333
2541,Volunteer,Feature,0.16666666666666666
2542,Volunteer,Corrective,0.16666666666666666
2543,Volunteer,Nonfunctional,0.3333333333333333
2544,Volunteer,Perfective,0.6
2545,Volunteer,Feature,0.13333333333333333
2546,Volunteer,Corrective,0.26666666666666666
2547,Volunteer,Nonfunctional,0.0
2548,Volunteer,Perfective,0.3684210526315789
2549,Volunteer,Feature,0.2631578947368421
2550,Volunteer,Corrective,0.2631578947368421
2551,Volunteer,Nonfunctional,0.10526315789473684
2552,Volunteer,Perfective,0.2857142857142857
2553,Volunteer,Feature,0.2857142857142857
2554,Volunteer,Corrective,0.42857142857142855
2555,Volunteer,Nonfunctional,0.0
2556,Volunteer,Perfective,0.18181818181818182
2557,Volunteer,Feature,0.2727272727272727
2558,Volunteer,Corrective,0.45454545454545453
2559,Volunteer,Nonfunctional,0.09090909090909091
2560,Paid developer,Perfective,0.4444444444444444
2561,Paid developer,Feature,0.1111111111111111
2562,Paid developer,Corrective,0.2222222222222222
2563,Paid developer,Nonfunctional,0.2222222222222222
2564,Volunteer,Perfective,0.5714285714285714
2565,Volunteer,Feature,0.14285714285714285
2566,Volunteer,Corrective,0.14285714285714285
2567,Volunteer,Nonfunctional,0.14285714285714285
2568,Volunteer,Perfective,0.0
2569,Volunteer,Feature,0.75
2570,Volunteer,Corrective,0.25
2571,Volunteer,Nonfunctional,0.0
2572,Volunteer,Perfective,0.625
2573,Volunteer,Feature,0.125
2574,Volunteer,Corrective,0.25
2575,Volunteer,Nonfunctional,0.0
2576,Volunteer,Perfective,0.45652173913043476
2577,Volunteer,Feature,0.13043478260869565
2578,Volunteer,Corrective,0.41304347826086957
2579,Volunteer,Nonfunctional,0.0
2580,Volunteer,Perfective,0.7
2581,Volunteer,Feature,0.3
2582,Volunteer,Corrective,0.0
2583,Volunteer,Nonfunctional,0.0
2584,Volunteer,Perfective,0.5454545454545454
2585,Volunteer,Feature,0.09090909090909091
2586,Volunteer,Corrective,0.36363636363636365
2587,Volunteer,Nonfunctional,0.0
2588,Volunteer,Perfective,0.2857142857142857
2589,Volunteer,Feature,0.0
2590,Volunteer,Corrective,0.7142857142857143
2591,Volunteer,Nonfunctional,0.0
2592,Volunteer,Perfective,0.625
2593,Volunteer,Feature,0.125
2594,Volunteer,Corrective,0.1875
2595,Volunteer,Nonfunctional,0.0625
2596,Volunteer,Perfective,0.7391304347826086
2597,Volunteer,Feature,0.13043478260869565
2598,Volunteer,Corrective,0.08695652173913043
2599,Volunteer,Nonfunctional,0.043478260869565216
2600,Volunteer,Perfective,0.16216216216216217
2601,Volunteer,Feature,0.2702702702702703
2602,Volunteer,Corrective,0.4864864864864865
2603,Volunteer,Nonfunctional,0.08108108108108109
2604,Volunteer,Perfective,0.8333333333333334
2605,Volunteer,Feature,0.0
2606,Volunteer,Corrective,0.0
2607,Volunteer,Nonfunctional,0.16666666666666666
2608,Volunteer,Perfective,0.6521739130434783
2609,Volunteer,Feature,0.13043478260869565
2610,Volunteer,Corrective,0.21739130434782608
2611,Volunteer,Nonfunctional,0.0
2612,Volunteer,Perfective,0.5294117647058824
2613,Volunteer,Feature,0.23529411764705882
2614,Volunteer,Corrective,0.23529411764705882
2615,Volunteer,Nonfunctional,0.0
2616,Volunteer,Perfective,0.7647058823529411
2617,Volunteer,Feature,0.11764705882352941
2618,Volunteer,Corrective,0.058823529411764705
2619,Volunteer,Nonfunctional,0.058823529411764705
2620,Volunteer,Perfective,0.14285714285714285
2621,Volunteer,Feature,0.14285714285714285
2622,Volunteer,Corrective,0.7142857142857143
2623,Volunteer,Nonfunctional,0.0
2624,Volunteer,Perfective,0.7142857142857143
2625,Volunteer,Feature,0.2857142857142857
2626,Volunteer,Corrective,0.0
2627,Volunteer,Nonfunctional,0.0
2628,Volunteer,Perfective,0.5909090909090909
2629,Volunteer,Feature,0.18181818181818182
2630,Volunteer,Corrective,0.18181818181818182
2631,Volunteer,Nonfunctional,0.045454545454545456
2632,Volunteer,Perfective,0.7222222222222222
2633,Volunteer,Feature,0.1111111111111111
2634,Volunteer,Corrective,0.1388888888888889
2635,Volunteer,Nonfunctional,0.027777777777777776
2636,Volunteer,Perfective,0.3333333333333333
2637,Volunteer,Feature,0.3333333333333333
2638,Volunteer,Corrective,0.3333333333333333
2639,Volunteer,Nonfunctional,0.0
2640,Volunteer,Perfective,0.0
2641,Volunteer,Feature,0.5714285714285714
2642,Volunteer,Corrective,0.42857142857142855
2643,Volunteer,Nonfunctional,0.0
2644,Volunteer,Perfective,0.3333333333333333
2645,Volunteer,Feature,0.14814814814814814
2646,Volunteer,Corrective,0.5185185185185185
2647,Volunteer,Nonfunctional,0.0
2648,Volunteer,Perfective,0.75
2649,Volunteer,Feature,0.125
2650,Volunteer,Corrective,0.125
2651,Volunteer,Nonfunctional,0.0
2652,Volunteer,Perfective,0.5
2653,Volunteer,Feature,0.21428571428571427
2654,Volunteer,Corrective,0.2857142857142857
2655,Volunteer,Nonfunctional,0.0
2656,Volunteer,Perfective,0.9285714285714286
2657,Volunteer,Feature,0.0
2658,Volunteer,Corrective,0.07142857142857142
2659,Volunteer,Nonfunctional,0.0
2660,Volunteer,Perfective,0.3
2661,Volunteer,Feature,0.25
2662,Volunteer,Corrective,0.35
